log,n_traces,n_variants,ratio_variants_per_number_of_traces,n_events,trace_len_min,trace_len_max,trace_len_mean,trace_len_median,trace_len_mode,trace_len_std,trace_len_variance,trace_len_q1,trace_len_q3,trace_len_iqr,trace_len_geometric_mean,trace_len_geometric_std,trace_len_harmonic_mean,trace_len_skewness,trace_len_kurtosis,trace_len_coefficient_variation,trace_len_entropy,trace_len_hist1,trace_len_hist2,trace_len_hist3,trace_len_hist4,trace_len_hist5,trace_len_hist6,trace_len_hist7,trace_len_hist8,trace_len_hist9,trace_len_hist10,trace_len_skewness_hist,trace_len_kurtosis_hist,ratio_most_common_variant,ratio_top_1_variants,ratio_top_5_variants,ratio_top_10_variants,ratio_top_20_variants,ratio_top_50_variants,ratio_top_75_variants,mean_variant_occurrence,std_variant_occurrence,skewness_variant_occurrence,kurtosis_variant_occurrence,coverage_variants,rel_coverage_variants,heterogeneity_rate_variants,similarity_rate_variants,n_unique_activities,activities_min,activities_max,activities_mean,activities_median,activities_std,activities_variance,activities_q1,activities_q3,activities_iqr,activities_skewness,activities_kurtosis,n_unique_start_activities,start_activities_min,start_activities_max,start_activities_mean,start_activities_median,start_activities_std,start_activities_variance,start_activities_q1,start_activities_q3,start_activities_iqr,start_activities_skewness,start_activities_kurtosis,rel_unique_start_activities,n_unique_end_activities,end_activities_min,end_activities_max,end_activities_mean,end_activities_median,end_activities_std,end_activities_variance,end_activities_q1,end_activities_q3,end_activities_iqr,end_activities_skewness,end_activities_kurtosis,rel_unique_end_activities,eventropy_trace,eventropy_prefix,eventropy_prefix_flattened,eventropy_global_block,eventropy_global_block_flattened,eventropy_lempel_ziv,eventropy_lempel_ziv_flattened,eventropy_k_block_diff_1,eventropy_k_block_diff_3,eventropy_k_block_diff_5,eventropy_k_block_ratio_1,eventropy_k_block_ratio_3,eventropy_k_block_ratio_5,eventropy_knn_3,eventropy_knn_5,eventropy_knn_7,epa_variant_entropy,epa_normalized_variant_entropy,epa_sequence_entropy,epa_normalized_sequence_entropy,epa_sequence_entropy_linear_forgetting,epa_normalized_sequence_entropy_linear_forgetting,epa_sequence_entropy_exponential_forgetting,epa_normalized_sequence_entropy_exponential_forgetting,simple_trace_diversity,advanced_trace_diversity,distinct_activities_min,distinct_activities_max,distinct_activities_mean,distinct_activities_std,event_density,distinct_activities_non_overlap,complexity_factor,n_traces_with_loop,avg_traces_with_loop,avg_loops_per_trace,max_loops_per_trace,avg_loop_size_per_trace,max_loop_size_per_trace,n_traces_with_repetition,avg_traces_with_repetition,number_of_successions,number_of_ties,structure,average_affinity,lempel_ziv_complexity,deviation_from_random,n_nodes_dfg,n_edges_dfg,coeff_of_connectivity_dfg,avg_node_degree_dfg,max_node_degree_dfg,density_dfg,structure_dfg,cyclomatic_number_dfg,n_cut_vertices_dfg,separability_ratio_dfg,sequentiality_ratio_dfg,cyclicity_dfg,average_edit_distance
pdc2022_0210100.xes,1000,535,0.535,8680,2,39,8.68,8.0,2,5.424536846588841,29.4256,6.0,11.0,5.0,7.023792368470053,2.004241915193043,5.400031107848902,1.2923256425680156,2.842057458718317,0.6249466413120784,6.723535629439999,0.0629729729729729,0.114054054054054,0.0521621621621621,0.0181081081081081,0.0116216216216216,0.0083783783783783,0.001081081081081,0.001081081081081,0.0002702702702702,0.0005405405405405,1.37267315469673,0.6822518026208684,0.173,0.257,0.417,0.487,0.572,0.732,0.866,1.8691588785046729,7.752580652218342,20.26482649009518,441.1557468501336,800,1.4953271028037385,0.9094512606737428,0.4204133886066274,17,115,1785,510.5882352941176,260.0,433.6621155344643,188062.83044982704,212.0,621.0,409.0,1.544016547535635,1.8292335510938795,1,1000,1000,1000.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,,,0.0018691588785046,6,91,219,166.66666666666666,181.5,47.91195629021587,2295.555555555556,129.5,206.5,77.0,-0.4874842613265411,-1.3575823244359189,0.011214953271028,7.653,8.303,9.126,10.716,11.101,1.316,1.748,3.652,1.103,0.845,3.652,1.96,1.554,4.396,3.961,3.707,14971.24810104769,0.7501527405171841,37364.202021540834,0.4746650690166578,18927.39297269096,0.2404486595621202,23813.481457080685,0.3025202522145546,0.6109772580360815,0.998332438902468,0,12,6.613386613386614,2.5866367989053214,0.7619109001597482,0.6047848404370137,77.82068332142141,0,0.0,0.0,0,0.0,0,451,0.451,73,33,0.999884706087868,0.2097735625715113,1551,0.7631690220326812,19,80,4.2105263157894735,8.421052631578947,18,0.2339181286549707,0.778393351800554,62,1,0.0526315789473684,0.0,0.4736842105263157,11.559773773773774
pdc2022_0011014.xes,1000,207,0.207,4403,2,8,4.403,4.0,4,1.4644422146332712,2.144591,3.0,5.0,2.0,4.141641826061825,1.437252600096832,3.8624418909411937,0.2122945843009069,-0.4395863036335989,0.3326010026421238,6.851080444963769,0.1983333333333333,0.2283333333333332,0.0,0.4883333333333329,0.0,0.3966666666666669,0.1933333333333331,0.0,0.1333333333333334,0.0283333333333333,0.6742165592469025,-0.700871024183582,0.119,0.176,0.478,0.71,0.791,0.896,0.948,4.830917874396135,12.226739155033776,5.326890737527993,37.974701527436345,800,3.864734299516908,0.7719901151523059,0.3973428276614911,10,201,1288,440.3,325.5,312.6522189270372,97751.41,229.0,531.75,302.75,1.8349198794158683,2.5230220619256967,9,1,977,111.11111111111111,2.0,306.1482736062688,93726.76543209878,1.0,5.0,4.0,2.474552749686312,4.124088659295163,0.0434782608695652,9,1,354,111.11111111111111,4.0,128.73439016003667,16572.543209876545,2.0,216.0,214.0,0.576443942734837,-1.171054449274761,0.0434782608695652,5.89,5.403,6.772,6.97,7.953,0.69,2.141,3.031,1.0,0.469,3.031,1.875,1.365,3.501,3.123,2.896,2087.8146872966145,0.8368972472254642,13165.1601176714,0.3563800265717564,6596.439436152949,0.1785651857268088,8339.558642846667,0.2257513090740973,0.5994005994005994,0.8832148727363884,0,8,4.005994005994006,1.4662244786328913,0.909832842605952,0.5970817293640986,50.374751809770686,90,0.09,0.09,1,1.0,1,289,0.289,80,8,0.9998132978599268,0.1553013375790049,886,0.76152549258872,12,98,8.166666666666666,16.333333333333332,22,0.7424242424242424,0.3194444444444444,87,0,0.0,0.0,0.8333333333333334,5.218650650650651
pdc2023_10101011.xes,1000,999,0.999,16633,12,22,16.633,16.0,15,2.158775347274468,4.660311,15.0,18.0,3.0,16.49409321678278,1.1383003019069722,16.3568619251738,0.250029039090409,-0.873363165431817,0.1297886939983447,6.899374984162014,0.002,0.045,0.141,0.168,0.162,0.126,0.123,0.121,0.072,0.04,-0.4429101685102635,-1.133790736721055,0.002,0.01,0.05,0.1,0.2,0.5,0.75,1.001001001001001,0.0316227607586212,31.559483550970967,994.0010020040068,800,0.8008008008008008,0.9998551627419942,0.3728390762221931,29,38,1003,573.551724137931,502.0,291.8893964131048,85199.41973840665,360.0,919.0,559.0,0.3079225384034436,-1.0821669225659556,6,1,994,166.66666666666666,1.0,369.9948948596754,136896.22222222228,1.0,1.75,0.75,1.7888504634116305,1.1999929845698212,0.006006006006006,9,1,988,111.11111111111111,1.0,310.0281150134056,96117.43209876544,1.0,3.0,2.0,2.4748406514606343,4.1249063333339135,0.009009009009009,9.964,12.307,12.307,14.596,14.597,2.809,2.811,4.66,2.182,0.992,4.66,3.215,2.446,5.495,4.992,4.671,82592.47018360131,0.73311276586736,106395.40277939705,0.6581490532009199,53066.59962911908,0.3282635470153999,67385.45481738225,0.4168382479789023,0.4296048778807398,0.6750651487488838,0,21,16.541458541458542,2.202652444834803,0.9944963952058284,0.4296120400035739,379.8294942653711,9,0.009,0.009,1,1.0,1,66,0.066,497,113,0.9998867736605476,0.1074759322421299,3889,0.8962661910308285,31,512,16.516129032258064,33.03225806451613,50,0.5505376344086022,0.4672216441207075,482,0,0.0,0.0,0.935483870967742,17.861433433433433
pdc2025_10100000.xes,1000,290,0.29,11387,9,16,11.387,9.0,9,3.318317495358152,11.011231,9.0,16.0,7.0,10.950923063523812,1.313749388691383,10.578123852200102,0.6708218858243227,-1.5499979974990992,0.2914127948852333,6.86732142075112,0.9414285714285724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4871428571428576,1.8891427667432947,2.0155029812127365,0.175,0.338,0.697,0.727,0.768,0.855,0.927,3.4482758620689653,19.099352231110824,8.341803239833737,67.77005920163909,800,2.7586206896551726,0.8207993326329853,0.4056692386217502,20,330,1000,569.35,662.0,213.61724532443532,45632.3275,334.0,679.0,345.0,0.3461375110359989,-0.7429956792620214,1,1000,1000,1000.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,,,0.0034482758620689,1,1000,1000,1000.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,,,0.0034482758620689,4.982,7.963,10.103,10.86,12.495,1.002,2.235,4.22,1.024,0.537,4.22,2.179,1.562,3.819,3.4,3.138,15320.317129893976,0.7145817701526561,41472.7001253497,0.3899379733787534,20978.30245989325,0.1972438910756432,26387.83169771728,0.2481058041306093,0.4312187812187812,0.8350485857585574,0,16,11.375624375624376,3.3361108493522917,0.999000999000999,0.4895432555593394,180.5795358890864,0,0.0,0.0,0,0.0,0,0,0.0,184,26,0.999690844233056,0.2629100859723805,1744,0.8236478488682029,22,186,8.454545454545455,16.90909090909091,21,0.4025974025974026,0.615702479338843,165,2,0.0909090909090909,0.0,0.8181818181818182,12.961607607607608
pdc2025_10111011.xes,1000,415,0.415,8565,4,15,8.565,7.0,7,2.874678242864756,8.263775,6.0,12.0,6.0,8.123243867669776,1.3780965612358085,7.736680129497719,0.6555707916269017,-1.124221439143141,0.3356308514728262,6.853878929030982,0.0536363636363636,0.2018181818181817,0.2481818181818181,0.1054545454545454,0.0072727272727272,0.0027272727272727,0.0318181818181818,0.1154545454545454,0.1009090909090909,0.0418181818181818,0.7799811956537306,-0.5207861659054607,0.043,0.167,0.574,0.617,0.668,0.792,0.896,2.409638554216868,6.61694820017618,4.936588851967456,23.01340421516784,800,1.927710843373494,0.8726826989040308,0.3516418898539457,16,324,674,535.3125,648.0,148.72572018232086,22119.33984375,333.0,656.5,323.5,-0.4918090466648805,-1.583627242695493,13,1,487,76.92307692307692,2.0,140.58036931480297,19762.8402366864,1.0,104.0,103.0,1.986816123777386,2.8634821591024684,0.0313253012048192,12,1,467,83.33333333333333,2.5,148.8636587246494,22160.38888888889,1.0,68.5,67.5,1.565952923588019,1.045038442091326,0.0289156626506024,6.994,8.684,10.107,10.054,11.166,1.304,2.303,3.941,1.123,0.683,3.941,2.17,1.601,4.235,3.812,3.551,14258.95410431113,0.744412739005148,37138.79741075644,0.4788405714035732,18659.54662550812,0.2405825872461371,23566.610818938527,0.3038506946193633,0.4695929070929071,0.9310275102966924,0,14,8.486513486513486,2.862145358994179,0.9908363673687668,0.5716836973934109,161.29387289207418,14,0.014,0.014,1,1.0,1,56,0.056,208,24,0.9998606474089128,0.2126466624237508,1654,0.8091627300260863,18,233,12.944444444444445,25.88888888888889,33,0.761437908496732,0.2808641975308642,216,0,0.0,0.0,0.8888888888888888,10.116386386386386
pdc2021_0200104.xes,1000,464,0.464,24342,3,207,24.342,6.0,4,31.48515580396578,991.315036,4.0,37.0,33.0,11.410861212167516,3.3914734169077057,6.606826012948455,2.070635161249449,5.262456014745126,1.2934498317297585,6.2575975917387385,0.0325,0.0061764705882352,0.0045098039215686,0.0031372549019607,0.0013235294117647,0.0006862745098039,0.0003431372549019,4.901960784313724e-05,9.803921568627448e-05,0.0001960784313725,2.451918157949142,4.4105377442880105,0.171,0.425,0.531,0.582,0.628,0.768,0.884,2.155172413793104,11.179070228653632,13.320032925520469,184.33293647615787,800,1.7241379310344829,0.888839326851627,0.2152706809459664,63,31,1225,386.3809523809524,276.0,282.1750232819558,79622.74376417232,197.5,625.5,428.0,0.9645625073213044,0.0720150930143286,10,1,980,100.0,1.5,293.3383711688602,86047.4,1.0,4.25,3.25,2.6664951907295884,5.110576471798531,0.021551724137931,10,1,525,100.0,3.5,185.84186826439296,34537.2,1.0,38.25,37.25,1.55220175203111,0.5533122313371193,0.021551724137931,6.658,12.481,13.054,18.456,18.517,2.209,2.446,5.612,1.189,0.99,5.612,2.706,2.032,4.856,4.38,4.078,95496.89006714609,0.5916736875919028,131783.8477192498,0.5360265913145112,65416.10851682589,0.2660779319483506,83343.59537118011,0.3389974121098902,0.7696589125160553,2.1332614657603424,0,47,14.511488511488512,13.204535513375465,0.596150214094508,0.6596429789926164,177.8550735688363,52,0.052,0.052,1,1.0,1,489,0.489,335,220,0.9989781510107016,0.1855948393248532,4434,0.8987232237871978,65,355,5.461538461538462,10.923076923076923,31,0.0853365384615384,0.9159763313609468,291,0,0.0,0.0,0.9692307692307692,39.10492692692693
pdc_2020_1100011.xes,1000,995,0.995,36093,15,142,36.093,34.0,28,17.878152896762014,319.62835099999995,22.0,46.0,24.0,32.3820699346017,1.585063437406549,29.25472860240545,1.4390299819909351,2.9480460001062534,0.4953357409126981,6.79773512124221,0.0254330708661417,0.0307874015748031,0.0117322834645669,0.0059055118110236,0.0022834645669291,0.0018110236220472,0.0003149606299212,0.0003149606299212,7.874015748031485e-05,7.874015748031502e-05,1.2298835571208595,-0.1022466940155961,0.002,0.014,0.054,0.104,0.204,0.502,0.751,1.0050251256281406,0.0707097853239713,14.000180374018417,194.00505050505035,800,0.8040201005025126,0.9992743602485752,0.3054120841495791,29,357,3627,1244.5862068965516,997.0,652.5822192744747,425863.5529131986,978.0,1389.0,411.0,1.649617268771017,3.785927742659256,5,1,994,200.0,2.0,397.0002518890889,157609.2,1.0,2.0,1.0,1.4999952413966513,0.2499936551975476,0.0050251256281407,3,5,988,333.3333333333333,7.0,462.9199594842384,214294.8888888889,6.0,497.5,491.5,0.7070968821282697,-1.4999999999999998,0.0030150753768844,9.956,13.911,13.916,17.38,17.383,2.435,2.442,4.682,1.669,0.963,4.682,2.878,2.172,5.55,5.04,4.724,192257.15545579995,0.6555714022467221,234215.58481988037,0.6183833414346205,117548.36476699822,0.3103548836884317,148926.71112914677,0.3932009790370419,0.2805125908574184,0.8955826106708045,0,28,20.865134865134863,3.7537584504452224,0.5780936709371586,0.3099544555074419,243.90946242544052,158,0.158,0.162,2,1.0316455696202531,2,957,0.957,555,90,0.9999090932047172,0.1974754179454839,6566,0.8828501668907942,31,563,18.161290322580644,36.32258064516129,56,0.6053763440860215,0.4141519250780436,533,0,0.0,0.0,0.935483870967742,45.50954754754755
pdc2024_00100110.xes,1000,800,0.8,15677,11,22,15.677,16.0,17,2.746028222724596,7.5406710000000015,13.0,17.0,4.0,15.435607587289075,1.193674654513257,15.194922025980674,0.1859094951009574,-0.7403506686989543,0.1751628642421761,6.892410396137965,0.1627272727272727,0.1381818181818182,0.0109090909090908,0.0181818181818181,0.2081818181818182,0.2190909090909088,0.0263636363636363,0.0063636363636363,0.0600000000000001,0.059090909090909,0.4777710625174274,-1.3895601547365428,0.008,0.052,0.161,0.244,0.36,0.6,0.8,1.25,0.7762087348130012,4.570571913466477,25.69828343175909,800,1.0,0.967696662330648,0.4912401661777441,19,477,1490,825.1052631578947,670.0,349.4253771305477,122098.09418282549,516.0,998.0,482.0,0.6809358047021908,-0.9643780295079538,8,1,979,125.0,1.0,322.8048946345145,104203.0,1.0,5.5,4.5,2.2671375400213947,3.14120683483851,0.01,11,1,510,90.9090909090909,1.0,188.33599305759836,35470.44628099173,1.0,6.0,5.0,1.657486190250703,0.7616165853567574,0.01375,9.469,10.5,10.748,12.79,13.026,1.518,1.819,4.125,1.49,0.996,4.125,2.437,1.918,4.716,4.207,3.905,45332.13333229164,0.7406302690737777,85066.166420131,0.5617188872252139,42735.52614052187,0.2821962385148355,53996.871931532056,0.3565584778467775,0.2891319207108681,0.5714880252736664,0,16,13.506493506493506,1.2627799408561904,0.8615483515017864,0.3582673976128583,182.453108132854,131,0.131,0.164,2,1.251908396946565,1,664,0.664,220,61,0.9999046875,0.2477628452890179,2603,0.843345447372013,21,239,11.38095238095238,22.761904761904763,34,0.569047619047619,0.4580498866213152,219,0,0.0,0.0,0.9047619047619048,17.203257257257256
pdc2021_0101012.xes,1000,472,0.472,17248,2,110,17.248,10.0,3,17.49761400877274,306.16649600000005,3.0,28.0,25.0,9.748184034891285,3.043678215244647,5.823788779406977,1.3733573486851054,2.0031605650980024,1.0144720552396067,6.442943847331311,0.0501851851851851,0.0130555555555555,0.0139814814814814,0.0082407407407407,0.0039814814814814,0.001574074074074,0.0010185185185185,0.0003703703703703,0.0,0.0001851851851851,2.123707784173053,3.340938955887551,0.202,0.388,0.54,0.575,0.622,0.764,0.882,2.1186440677966103,10.954002048261277,15.260393308370574,254.77604188856344,800,1.694915254237288,0.8913139995446959,0.3055989487609921,39,97,1294,442.2564102564103,354.0,287.5239760748362,82670.03681788297,247.0,525.0,278.0,1.2380300955399492,0.7869087138252917,4,2,966,250.0,16.0,413.5244853693672,171002.5,2.75,263.25,260.5,1.1523422055482695,-0.6685263498526925,0.0084745762711864,5,8,485,200.0,87.0,200.87110294913003,40349.2,22.0,398.0,376.0,0.4133498868911384,-1.690423517751542,0.010593220338983,6.735,10.963,11.553,15.536,15.653,1.599,1.829,5.013,0.736,0.665,5.013,2.295,1.644,4.613,4.159,3.873,50510.54606084008,0.6438962081089543,87254.14550105455,0.5185611218831128,44356.33175562924,0.2636146285741878,55747.21203999488,0.3313119010141028,0.7035016265785496,1.633021323856405,0,33,11.563436563436564,8.962360061967017,0.6704218786779083,0.6811184396855311,138.17644664285748,186,0.186,0.233,4,1.7473118279569892,5,517,0.517,138,90,0.9995960212582592,0.1767027017701703,2760,0.8704804406298547,41,147,3.5853658536585367,7.170731707317073,16,0.0896341463414634,0.9125520523497918,107,1,0.024390243902439,0.0,0.8048780487804879,26.28604004004004
pdc2021_0101112.xes,1000,418,0.418,16862,1,155,16.862,4.0,2,22.23386956874579,494.344956,3.0,26.0,23.0,7.366033950945934,3.660356731764219,3.931792100293797,1.982887120087837,4.448238459277316,1.3185784348680931,6.224635599745747,0.0427272727272727,0.009090909090909,0.0067532467532467,0.0027922077922077,0.0018831168831168,0.0007792207792207,0.0006493506493506,0.0001298701298701,6.493506493506498e-05,6.493506493506492e-05,2.410006256065016,4.258048697549192,0.18,0.466,0.596,0.623,0.665,0.791,0.895,2.392344497607656,12.81630013103569,12.324235336467057,158.71262721126195,800,1.9138755980861244,0.8737254272583451,0.2715851133160929,39,38,1737,432.3589743589744,343.0,390.2863831611338,152323.4608809994,182.0,544.0,362.0,1.9265058579323329,3.6011712605186688,4,4,952,250.0,22.0,405.3689677318677,164324.0,16.0,256.0,240.0,1.1535158340070324,-0.6675651862805103,0.0095693779904306,8,1,515,125.0,14.0,193.97744714270263,37627.25,4.75,138.25,133.5,1.2125785123169874,-0.3851426035690721,0.0191387559808612,6.221,11.755,12.315,16.799,16.856,1.914,2.12,4.813,0.959,0.881,4.813,2.382,1.787,4.655,4.18,3.877,60670.82381951874,0.6121554823102797,88394.93594722282,0.5386165638262254,44931.9683616053,0.2737838106396282,56512.84634690623,0.3443495352446873,0.7529137529137528,2.1336654317767323,0,31,9.636363636363637,8.794901140863313,0.5714840254040824,0.6746336103193264,99.71483001249382,153,0.153,0.214,5,1.843137254901961,5,425,0.425,144,81,0.999536411712186,0.139514600234524,2984,0.8597253628717139,41,156,3.804878048780488,7.609756097560975,21,0.0951219512195122,0.9071980963712076,116,0,0.0,0.0,0.8048780487804879,27.322286286286285
pdc2021_0211004.xes,1000,496,0.496,21934,3,158,21.934,9.0,4,24.92837026361732,621.4236440000001,4.0,33.25,29.25,11.305184738002604,3.251184858614022,6.561379766040429,1.6508294021184318,2.901937985946094,1.136517291128719,6.3599663928012,0.0384516129032258,0.0099354838709677,0.0069032258064516,0.0046451612903225,0.0021290322580645,0.0014193548387096,0.0005806451612903,0.0003225806451612,0.0,0.0001290322580645,2.299249406916854,3.8962111652581033,0.186,0.396,0.516,0.553,0.603,0.752,0.876,2.0161290322580645,10.48096113464463,14.56878611231735,227.322071285864,800,1.6129032258064515,0.8984938921633993,0.2341476551925998,48,65,1059,456.9583333333333,418.5,258.2711719567031,66703.99826388889,268.0,573.0,305.0,0.8724494595110361,-0.2351377912132513,10,1,979,100.0,1.5,293.0116038657855,85855.8,1.0,2.0,1.0,2.6662724069606885,5.109876840032147,0.0201612903225806,9,1,486,111.11111111111111,6.0,178.98320495041145,32034.987654320998,1.0,101.0,100.0,1.3012412393267818,-0.1099489327793996,0.0181451612903225,6.848,12.036,12.548,17.331,17.41,1.924,2.135,5.366,0.904,0.854,5.366,2.463,1.823,4.909,4.435,4.133,79128.75685577549,0.6159073719211501,118393.94397541074,0.5400007779001751,59542.68855934684,0.2715772197519919,75303.78659158785,0.3434643865460867,0.7238802863802865,1.8740487138717017,0,38,13.253746253746254,10.846469589179671,0.6042557788705322,0.7151778530970062,161.67084833886054,204,0.204,0.257,7,1.7254901960784317,5,519,0.519,297,172,0.9993008584807492,0.1571933805763819,3672,0.8853872438459807,50,316,6.32,12.64,32,0.1289795918367346,0.8735999999999999,267,0,0.0,0.0,0.96,34.31863063063063
pdc2023_02110101.xes,1000,999,0.999,39418,10,244,39.418,31.0,13,29.318002592264023,859.545276,19.0,50.0,31.0,31.463688311929555,1.9360367583116809,25.73046213088011,2.020094480260362,6.093298543963115,0.7437719466300681,6.680418082103689,0.0233333333333333,0.0104700854700854,0.0053418803418803,0.0016666666666666,0.0011538461538461,0.0004700854700854,0.0001709401709401,4.273504273504272e-05,0.0,8.547008547008544e-05,1.8884271791012277,2.309010368587982,0.002,0.01,0.05,0.1,0.2,0.5,0.75,1.001001001001001,0.0316227607586212,31.559483550970967,994.0010020040068,800,0.8008008008008008,0.9998551627419942,0.2939317693694173,21,322,5065,1877.047619047619,1973.0,1434.0336874634586,2056452.6167800447,661.0,3042.0,2381.0,0.5569972397834614,-0.8408035543319654,3,237,499,333.3333333333333,264.0,117.6614729731964,13844.222222222224,250.5,381.5,131.0,0.6792833342119201,-1.5,0.003003003003003,2,88,912,500.0,500.0,412.0,169744.0,294.0,706.0,412.0,0.0,-2.0,0.002002002002002,9.964,14.605,14.606,18.181,18.182,2.122,2.123,3.957,1.318,0.905,3.957,2.309,1.786,5.742,5.216,4.883,228098.98034607948,0.632522377558391,258182.94815804344,0.6189650434763201,128484.66934034304,0.3080277745360792,163677.36234937332,0.392398361028294,0.2907092907092907,0.9939299771183336,0,18,14.895104895104897,2.143220152332617,0.3778757140165634,0.3323167289585186,120.99559961131418,84,0.084,0.085,2,1.011904761904762,1,931,0.931,269,49,0.9999509018528038,0.2667733592859608,6163,0.8191906640441398,23,274,11.91304347826087,23.82608695652174,40,0.541501976284585,0.4820415879017014,252,0,0.0,0.0,0.9130434782608696,54.07239039039039
pdc2022_0100102.xes,1000,320,0.32,5297,1,22,5.297,2.0,2,4.02079482192265,16.166790999999996,2.0,8.0,6.0,3.854756382880556,2.2803743492450312,2.8189803454952065,0.9159557402414804,0.5221267998821721,0.7590701948126582,6.6303669360405095,0.2433333333333333,0.0,0.0871428571428571,0.0719047619047619,0.0442857142857142,0.0152380952380952,0.0052380952380952,0.0042857142857142,0.0019047619047619,0.0028571428571428,1.915031676844228,2.611996540006796,0.43,0.511,0.579,0.634,0.71,0.84,0.92,3.125,24.11994765748881,17.345830452720925,303.6186938784178,800,2.5,0.8350499927733019,0.4659237587787224,16,60,949,331.0625,239.0,254.77010930199407,64907.80859375,125.25,473.0,347.75,1.1244398277048029,0.0788690163219567,3,10,949,333.3333333333333,41.0,435.5259910601076,189682.8888888889,25.5,495.0,469.5,0.7044208885841317,-1.4999999999999991,0.009375,9,3,471,111.11111111111111,69.0,134.0758031400682,17976.320987654322,40.0,122.0,82.0,2.012551980959824,2.8676586275822187,0.028125,5.343,6.717,7.624,9.086,9.412,1.021,1.677,3.617,1.013,0.634,3.617,1.921,1.45,3.694,3.276,3.027,4585.147055885392,0.7964899182212697,18707.72933746565,0.4118719809517883,9600.372408530717,0.2113631392911794,11992.780623209886,0.2640347325588811,0.704483016983017,1.1432211880741627,0,10,4.728271728271729,3.030660819868305,0.8926320045821652,0.5944137309901864,57.610004612742166,0,0.0,0.0,0,0.0,0,162,0.162,74,40,0.999609375,0.2432572428243165,1018,0.7700008797891029,18,86,4.777777777777778,9.555555555555555,18,0.2810457516339869,0.7345679012345678,69,0,0.0,0.0,0.4444444444444444,7.41664064064064
pdc2022_1211001.xes,1000,342,0.342,6267,1,34,6.267,5.0,4,4.461357528824607,19.903711,3.0,8.0,5.0,5.0623881045289885,1.9168587675660889,4.122549959315115,1.871144577514103,5.03646837431476,0.7118808885949588,6.695374726484758,0.1457575757575757,0.0757575757575757,0.0378787878787878,0.0239393939393939,0.0109090909090909,0.0063636363636363,0.0009090909090909,0.0003030303030303,0.0003030303030303,0.0009090909090909,1.6888474858507028,1.6519632681399106,0.123,0.268,0.533,0.624,0.711,0.829,0.914,2.9239766081871346,9.66485515267869,8.683815555274897,86.69022620984411,800,2.3391812865497075,0.8446753686853783,0.3358761896635628,14,120,1278,447.6428571428572,333.0,350.0695047605051,122548.65816326533,178.75,479.75,301.0,1.1668687281261492,0.1430818982140129,10,1,960,100.0,2.5,286.70228460896504,82198.2,1.25,8.0,6.75,2.665430796919003,5.107238666536244,0.0292397660818713,13,1,287,76.92307692307692,14.0,101.59759350455678,10322.071005917158,3.0,118.0,115.0,1.1372910844999058,-0.1494785983747735,0.0380116959064327,6.619,7.408,8.696,9.366,9.954,1.053,1.832,3.415,0.864,0.454,3.415,1.821,1.327,4.17,3.749,3.472,7548.031345460394,0.7497237959413457,23782.742050614124,0.4340493570459295,12192.159475049728,0.2225142487726776,15236.16661160376,0.2780692111757779,0.6549165120593692,1.3533595575839652,0,9,4.831168831168832,2.0741661859890668,0.7708901916656823,0.6420431383829164,60.71714755343598,39,0.039,0.039,1,1.0,1,341,0.341,103,17,0.9998546561335112,0.1488177926418855,1165,0.7568463328106803,16,126,7.875,15.75,25,0.525,0.5078125,111,0,0.0,0.0,0.875,8.510508508508508
